product,date,sales
Alcarisa 24,140302,1780
Alcarisa 28,140101,0
Alcarisa 28,140102,0
Alcarisa 28,140103,0
Alcarisa 28,140104,0
Alcarisa 28,140105,0
Alcarisa 28,140106,0
Alcarisa 28,140107,0
Alcarisa 28,140108,0
Alcarisa 28,140109,0
Alcarisa 28,140110,0
Alcarisa 28,140111,0
Alcarisa 28,140112,0
Alcarisa 28,140201,1
Alcarisa 28,140202,1
Alcarisa 28,140203,4
Alcarisa 28,140204,15
Alcarisa 28,140205,35
Alcarisa 28,140206,95
Alcarisa 28,140207,317
Alcarisa 28,140208,763
Alcarisa 28,140209,950
Alcarisa 28,140210,1432
Alcarisa 28,140211,1997
Alcarisa 28,140212,2873
Alcarisa 28,140301,3230
Alcarisa 28,140302,3492
Altebrel 25,139205,68
Altebrel 25,139206,172
Altebrel 25,139207,316
Altebrel 25,139208,476
Altebrel 25,139209,864
Altebrel 25,139210,1184
Altebrel 25,139211,1932
Altebrel 25,139212,2825
Altebrel 25,139301,3781
Altebrel 25,139302,5798
Altebrel 25,139303,8170
Altebrel 25,139304,11420
Altebrel 25,139305,14967
Altebrel 25,139306,20527
Altebrel 25,139307,27116
Altebrel 25,139308,33140
Altebrel 25,139309,39555
Altebrel 25,139310,50152
Altebrel 25,139311,62758
Altebrel 25,139312,77732
Altebrel 25,139401,86488
Altebrel 25,139402,99056
Altebrel 25,139403,105136
Altebrel 25,139404,110392
Altebrel 25,139405,112664
Altebrel 25,139406,115656
Altebrel 25,139407,122604
Altebrel 25,139408,124956
Altebrel 25,139409,127188
Altebrel 25,139410,132536
Altebrel 25,139411,135092
Altebrel 25,139412,142224
Altebrel 25,139501,147664
Altebrel 25,139502,153432
Altebrel 25,139503,165036
Altebrel 25,139504,177624
Altebrel 25,139505,187180
Altebrel 25,139506,196740
Altebrel 25,139507,205296
Altebrel 25,139508,212804
Altebrel 25,139509,223468
Altebrel 25,139510,238808
Altebrel 25,139511,251792
Altebrel 25,139512,263116
Altebrel 25,139601,271320
Altebrel 25,139602,282112
Altebrel 25,139603,292496
Altebrel 25,139604,304040
Altebrel 25,139605,315968
Altebrel 25,139606,327552
Altebrel 25,139607,335348
Altebrel 25,139608,341616
Altebrel 25,139609,347336
Altebrel 25,139610,352144
Altebrel 25,139611,360824
Altebrel 25,139612,366748
Altebrel 25,139701,370036
Altebrel 25,139702,373992
Altebrel 25,139703,378936
Altebrel 25,139704,383860
Altebrel 25,139705,386952
Altebrel 25,139706,389572
Altebrel 25,139707,392744
Altebrel 25,139708,398156
Altebrel 25,139709,402700
Altebrel 25,139710,407592
Altebrel 25,139711,413104
Altebrel 25,139712,421972
Altebrel 25,139801,426012
Altebrel 25,139802,430376
Altebrel 25,139803,432060
Altebrel 25,139804,434452
Altebrel 25,139805,436256
Altebrel 25,139806,438504
Altebrel 25,139807,439884
Altebrel 25,139808,441608
Altebrel 25,139809,442940
Altebrel 25,139810,444072
Altebrel 25,139811,445932
Altebrel 25,139812,448708
Altebrel 25,139901,450316
Altebrel 25,139902,455032
Altebrel 25,139903,458720
Altebrel 25,139904,466332
Altebrel 25,139905,471196
Altebrel 25,139906,477092
Altebrel 25,139907,482880
Altebrel 25,139908,489024
Altebrel 25,139909,497852
Altebrel 25,139910,505832
Altebrel 25,139911,510988
Altebrel 25,139912,517484
Altebrel 25,140001,523820
Altebrel 25,140002,532532
Altebrel 25,140003,540868
Altebrel 25,140004,547952
Altebrel 25,140005,554380
Altebrel 25,140006,561656
Altebrel 25,140007,568696
Altebrel 25,140008,574332
Altebrel 25,140009,581316
Altebrel 25,140010,586332
Altebrel 25,140011,591980
Altebrel 25,140012,597244
Altebrel 25,140101,601872
Altebrel 25,140102,607260
Altebrel 25,140103,615324
Altebrel 25,140104,621452
Altebrel 25,140105,628304
Altebrel 25,140106,636944
Altebrel 25,140107,646596
Altebrel 25,140108,654928
Altebrel 25,140109,665432
Altebrel 25,140110,675156
Altebrel 25,140111,682252
Altebrel 25,140112,691992
Altebrel 25,140201,697820
Altebrel 25,140202,706208
Altebrel 25,140203,713292
Altebrel 25,140204,718964
Altebrel 25,140205,727132
Altebrel 25,140206,734484
Altebrel 25,140207,742392
Altebrel 25,140208,750148
Altebrel 25,140209,758712
Altebrel 25,140210,766128
Altebrel 25,140211,772508
Altebrel 25,140212,781064
Altebrel 25,140301,786300
Altebrel 25,140302,790020
Altebrel 50,139310,548
Altebrel 50,139311,1980
Altebrel 50,139312,2452
Altebrel 50,139401,2536
Altebrel 50,139402,3572
Altebrel 50,139403,4776
Altebrel 50,139404,5808
Altebrel 50,139405,5980
Altebrel 50,139406,5980
Altebrel 50,139412,7084
Altebrel 50,139501,7644
Altebrel 50,139502,9320
Altebrel 50,139503,11336
Altebrel 50,139504,14728
Altebrel 50,139505,18188
Altebrel 50,139506,23608
Altebrel 50,139507,27640
Altebrel 50,139508,31692
Altebrel 50,139509,38540
Altebrel 50,139510,47436
Altebrel 50,139511,54548
Altebrel 50,139512,62080
Altebrel 50,139601,67012
Altebrel 50,139602,74556
Altebrel 50,139603,83788
Altebrel 50,139604,92704
Altebrel 50,139605,102224
Altebrel 50,139606,113040
Altebrel 50,139607,120800
Altebrel 50,139608,126860
Altebrel 50,139609,131136
Altebrel 50,139610,136100
Altebrel 50,139611,142480
Altebrel 50,139612,147660
Altebrel 50,139701,151192
Altebrel 50,139702,154080
Altebrel 50,139703,157948
Altebrel 50,139704,162004
Altebrel 50,139705,164952
Altebrel 50,139706,167096
Altebrel 50,139707,170668
Altebrel 50,139708,176852
Altebrel 50,139709,182232
Altebrel 50,139710,190696
Altebrel 50,139711,197788
Altebrel 50,139712,206972
Altebrel 50,139801,212524
Altebrel 50,139802,216540
Altebrel 50,139803,217676
Altebrel 50,139804,219984
Altebrel 50,139805,223472
Altebrel 50,139806,226272
Altebrel 50,139807,229376
Altebrel 50,139808,232348
Altebrel 50,139809,237476
Altebrel 50,139810,241688
Altebrel 50,139811,245456
Altebrel 50,139812,250512
Altebrel 50,139901,254532
Altebrel 50,139902,264228
Altebrel 50,139903,270008
Altebrel 50,139904,279596
Altebrel 50,139905,287916
Altebrel 50,139906,298264
Altebrel 50,139907,307488
Altebrel 50,139908,318200
Altebrel 50,139909,332960
Altebrel 50,139910,346448
Altebrel 50,139911,359744
Altebrel 50,139912,373560
Altebrel 50,140001,386792
Altebrel 50,140002,402788
Altebrel 50,140003,418536
Altebrel 50,140004,438212
Altebrel 50,140005,449372
Altebrel 50,140006,464644
Altebrel 50,140007,479884
Altebrel 50,140008,493828
Altebrel 50,140009,511208
Altebrel 50,140010,523164
Altebrel 50,140011,533616
Altebrel 50,140012,546448
Altebrel 50,140101,555528
Altebrel 50,140102,568104
Altebrel 50,140103,584312
Altebrel 50,140104,598036
Altebrel 50,140105,616104
Altebrel 50,140106,637292
Altebrel 50,140107,659800
Altebrel 50,140108,680944
Altebrel 50,140109,709300
Altebrel 50,140110,737264
Altebrel 50,140111,757656
Altebrel 50,140112,784272
Altebrel 50,140201,802744
Altebrel 50,140202,828852
Altebrel 50,140203,853896
Altebrel 50,140204,875120
Altebrel 50,140205,901300
Altebrel 50,140206,924952
Altebrel 50,140207,946996
Altebrel 50,140208,971544
Altebrel 50,140209,998708
Altebrel 50,140210,1027092
Altebrel 50,140211,1060580
Altebrel 50,140212,1091048
Altebrel 50,140301,1109132
Altebrel 50,140302,1120720
Alvinotec 100,139811,545
Alvinotec 100,139812,870
Alvinotec 100,139901,910
Alvinotec 100,139902,1310
Alvinotec 100,139903,1500
Alvinotec 100,139904,1883
Alvinotec 100,139905,2251
Alvinotec 100,139906,2428
Alvinotec 100,139907,2458
Alvinotec 100,139908,2493
Alvinotec 100,139909,2625
Alvinotec 100,139910,3885
Alvinotec 100,139911,5901
Alvinotec 100,139912,6786
Alvinotec 100,140001,8964
Alvinotec 100,140002,13550
Alvinotec 100,140003,18503
Alvinotec 100,140004,28195
Alvinotec 100,140005,32052
Alvinotec 100,140006,37265
Alvinotec 100,140007,38958
Alvinotec 100,140008,45048
Alvinotec 100,140009,47898
Alvinotec 100,140010,56164
Alvinotec 100,140011,64180
Alvinotec 100,140012,65182
Alvinotec 100,140101,67106
Alvinotec 100,140102,68406
Alvinotec 100,140103,70608
Alvinotec 100,140104,74935
Alvinotec 100,140105,77413
Alvinotec 100,140106,84237
Alvinotec 100,140107,87104
Alvinotec 100,140108,91175
Alvinotec 100,140109,96750
Alvinotec 100,140110,100636
Alvinotec 100,140111,105748
Alvinotec 100,140112,109829
Alvinotec 100,140201,112003
Alvinotec 100,140202,116661
Alvinotec 100,140203,119123
Alvinotec 100,140204,123031
Alvinotec 100,140205,124885
Alvinotec 100,140206,124076
Alvinotec 100,140207,124076
Alvinotec 100,140208,127297
Alvinotec 100,140209,131711
Alvinotec 100,140210,132130
Alvinotec 100,140211,131919
Alvinotec 100,140212,132130
Alvinotec 100,140301,132025
Alvinotec 100,140302,132025
Alvinotec 300,139902,20
Alvinotec 40,139910,5
Alvinotec 40,140001,28
Alvinotec 40,140002,8
Alvinotec 40,140004,48
Alvinotec 40,140006,50
Alvocade,139504,67
Alvocade,139505,213
Alvocade,139506,400
Alvocade,139507,530
Alvocade,139508,790
Alvocade,139509,1346
Alvocade,139510,1988
Alvocade,139511,2775
Alvocade,139512,3543
Alvocade,139601,3788
Alvocade,139602,4529
Alvocade,139603,5230
Alvocade,139604,6030
Alvocade,139605,6540
Alvocade,139606,8153
Alvocade,139607,8843
Alvocade,139608,9758
Alvocade,139609,10626
Alvocade,139610,11711
Alvocade,139611,12401
Alvocade,139612,13621
Alvocade,139701,14278
Alvocade,139702,15246
Alvocade,139703,16196
Alvocade,139704,17498
Alvocade,139705,19257
Alvocade,139706,20616
Alvocade,139707,21646
Alvocade,139708,22531
Alvocade,139709,23962
Alvocade,139710,25238
Alvocade,139711,26844
Alvocade,139712,28631
Alvocade,139801,29017
Alvocade,139802,30182
Alvocade,139803,31473
Alvocade,139804,33289
Alvocade,139805,34726
Alvocade,139806,36024
Alvocade,139807,37547
Alvocade,139808,40164
Alvocade,139809,42636
Alvocade,139810,46129
Alvocade,139811,49099
Alvocade,139812,52170
Alvocade,139901,52803
Alvocade,139902,55259
Alvocade,139903,56257
Alvocade,139904,58011
Alvocade,139905,59391
Alvocade,139906,61648
Alvocade,139907,63523
Alvocade,139908,64844
Alvocade,139909,66599
Alvocade,139910,68026
Alvocade,139911,69807
Alvocade,139912,70913
Alvocade,140001,71997
Alvocade,140002,73418
Alvocade,140003,74959
Alvocade,140004,76641
Alvocade,140005,77900
Alvocade,140006,80009
Alvocade,140007,81379
Alvocade,140008,83226
Alvocade,140009,85201
Alvocade,140010,88096
Alvocade,140011,89687
Alvocade,140012,90891
Alvocade,140101,92146
Alvocade,140102,94155
Alvocade,140103,96049
Alvocade,140104,98205
Alvocade,140105,100557
Alvocade,140106,102591
Alvocade,140107,104548
Alvocade,140108,107383
Alvocade,140109,111053
Alvocade,140110,113569
Alvocade,140111,116290
Alvocade,140112,118651
Alvocade,140201,119823
Alvocade,140202,124507
Alvocade,140203,125810
Alvocade,140204,127259
Alvocade,140205,129244
Alvocade,140206,132289
Alvocade,140207,134007
Alvocade,140208,139299
Alvocade,140209,141163
Alvocade,140210,143113
Alvocade,140211,145050
Alvocade,140212,147123
Alvocade,140301,149648
Alvocade,140302,151184
Alvopax 100,139503,120
Alvopax 100,139504,290
Alvopax 100,139505,410
Alvopax 100,139506,475
Alvopax 100,139507,485
Alvopax 100,139508,597
Alvopax 100,139509,656
Alvopax 100,139510,1339
Alvopax 100,139511,1655
Alvopax 100,139512,2246
Alvopax 100,139601,2805
Alvopax 100,139602,2979
Alvopax 100,139603,3202
Alvopax 100,139604,3711
Alvopax 100,139605,4212
Alvopax 100,139606,4819
Alvopax 100,139607,5249
Alvopax 100,139608,5643
Alvopax 100,139609,6073
Alvopax 100,139610,6391
Alvopax 100,139611,6517
Alvopax 100,139612,6565
Alvopax 100,139701,6653
Alvopax 100,139702,6706
Alvopax 100,139703,7328
Alvopax 100,139704,8021
Alvopax 100,139705,8616
Alvopax 100,139706,9214
Alvopax 100,139707,9544
Alvopax 100,139708,9644
Alvopax 100,139709,9778
Alvopax 100,139710,10313
Alvopax 100,139711,11046
Alvopax 100,139712,11258
Alvopax 100,139801,11310
Alvopax 100,139802,11334
Alvopax 100,139809,12054
Alvopax 100,139810,14154
Alvopax 100,139811,14354
Alvopax 100,139812,14514
Alvopax 100,139903,14520
Alvopax 100,139904,14639
Alvopax 100,139905,15717
Alvopax 100,139906,16397
Alvopax 100,139907,17707
Alvopax 100,139908,17943
Alvopax 100,139909,18143
Alvopax 100,139910,19146
Alvopax 100,139911,19910
Alvopax 100,139912,19695
Alvopax 100,140001,19779
Alvopax 100,140002,20353
Alvopax 100,140003,20473
Alvopax 100,140004,20899
Alvopax 100,140005,21032
Alvopax 100,140006,21362
Alvopax 100,140007,21542
Alvopax 100,140008,21762
Alvopax 100,140009,22036
Alvopax 100,140010,22791
Alvopax 100,140011,22906
Alvopax 100,140012,22988
Alvopax 100,140101,23176
Alvopax 100,140102,23336
Alvopax 100,140103,23460
Alvopax 100,140104,23484
Alvopax 100,140105,23599
Alvopax 100,140106,23831
Alvopax 100,140107,23871
Alvopax 100,140108,24119
Alvopax 100,140109,24379
Alvopax 100,140110,24391
Alvopax 100,140111,24394
Alvopax 100,140112,24394
Alvopax 100,140201,24394
Alvopax 100,140202,24394
Alvopax 100,140203,24414
Alvopax 100,140204,24419
Alvopax 100,140205,24419
Alvopax 100,140206,24449
Alvopax 100,140207,24449
Alvopax 100,140208,25197
Alvopax 100,140209,25496
Alvopax 100,140210,25803
Alvopax 100,140211,26043
Alvopax 100,140212,26591
Alvopax 100,140301,26682
Alvopax 100,140302,26813
Alvopax 150,139503,181
Alvopax 150,139504,194
Alvopax 150,139505,278
Alvopax 150,139506,408
Alvopax 150,139507,502
Alvopax 150,139508,872
Alvopax 150,139509,1516
Alvopax 150,139510,2008
Alvopax 150,139511,2282
Alvopax 150,139512,3089
Alvopax 150,139601,3765
Alvopax 150,139602,4084
Alvopax 150,139603,4261
Alvopax 150,139604,5408
Alvopax 150,139605,5699
Alvopax 150,139606,6998
Alvopax 150,139607,7585
Alvopax 150,139608,8273
Alvopax 150,139609,8455
Alvopax 150,139610,9230
Alvopax 150,139611,10448
Alvopax 150,139612,10778
Alvopax 150,139701,11070
Alvopax 150,139702,11737
Alvopax 150,139703,12794
Alvopax 150,139704,13007
Alvopax 150,139705,13023
Alvopax 150,139706,13031
Alvopax 150,139707,13036
Alvopax 150,139708,13426
Alvopax 150,139709,13456
Alvopax 150,139710,14406
Alvopax 150,139711,14526
Alvopax 150,139712,14726
Alvopax 150,139801,15016
Alvopax 150,139802,16246
Alvopax 150,139803,16416
Alvopax 150,139804,16506
Alvopax 150,139805,17386
Alvopax 150,139806,18806
Alvopax 150,139807,19251
Alvopax 150,139808,20705
Alvopax 150,139809,22769
Alvopax 150,139810,27562
Alvopax 150,139811,31001
Alvopax 150,139812,33373
Alvopax 150,139901,34438
Alvopax 150,139902,37072
Alvopax 150,139903,38519
Alvopax 150,139904,39716
Alvopax 150,139905,44588
Alvopax 150,139906,45742
Alvopax 150,139907,47982
Alvopax 150,139908,48874
Alvopax 150,139909,50896
Alvopax 150,139910,52955
Alvopax 150,139911,56011
Alvopax 150,139912,57604
Alvopax 150,140001,59119
Alvopax 150,140002,61352
Alvopax 150,140003,64607
Alvopax 150,140004,65522
Alvopax 150,140005,67814
Alvopax 150,140006,70271
Alvopax 150,140007,71513
Alvopax 150,140008,73997
Alvopax 150,140009,76510
Alvopax 150,140010,79123
Alvopax 150,140011,80924
Alvopax 150,140012,82191
Alvopax 150,140101,83295
Alvopax 150,140102,85126
Alvopax 150,140103,87959
Alvopax 150,140104,89847
Alvopax 150,140105,91173
Alvopax 150,140106,93274
Alvopax 150,140107,95492
Alvopax 150,140108,97255
Alvopax 150,140109,100116
Alvopax 150,140110,102326
Alvopax 150,140111,104737
Alvopax 150,140112,105625
Alvopax 150,140201,106457
Alvopax 150,140202,109142
Alvopax 150,140203,110798
Alvopax 150,140204,111497
Alvopax 150,140205,114182
Alvopax 150,140206,115792
Alvopax 150,140207,117204
Alvopax 150,140208,118382
Alvopax 150,140209,119596
Alvopax 150,140210,120782
Alvopax 150,140211,123343
Alvopax 150,140212,125772
Alvopax 150,140301,126636
Alvopax 150,140302,127279
Alvopax 30,139503,300
Alvopax 30,139509,440
Alvopax 30,139510,620
Alvopax 30,139512,1020
Alvopax 30,139601,1170
Alvopax 30,139602,1252
Alvopax 30,139603,1352
Alvopax 30,139607,1952
Alvopax 30,139608,2227
Alvopax 30,139609,2456
Alvopax 30,139610,2820
Alvopax 30,139611,3149
Alvopax 30,139612,3819
Alvopax 30,139701,4140
Alvopax 30,139702,4332
Alvopax 30,139703,4672
Alvopax 30,139704,5497
Alvopax 30,139705,7173
Alvopax 30,139706,7823
Alvopax 30,139707,8323
Alvopax 30,139708,8363
Alvopax 30,139709,8723
Alvopax 30,139710,10053
Alvopax 30,139711,11434
Alvopax 30,139712,12463
Alvopax 30,139801,13731
Alvopax 30,139802,14744
Alvopax 30,139803,16199
Alvopax 30,139804,16312
Alvopax 30,139805,16620
Alvopax 30,139806,16870
Alvopax 30,139809,17610
Alvopax 30,139810,21035
Alvopax 30,139811,24005
Alvopax 30,139812,26447
Alvopax 30,139901,27292
Alvopax 30,139902,29452
Alvopax 30,139903,31073
Alvopax 30,139904,32545
Alvopax 30,139905,35362
Alvopax 30,139906,36961
Alvopax 30,139907,39164
Alvopax 30,139908,39874
Alvopax 30,139909,41309
Alvopax 30,139910,44260
Alvopax 30,139911,46031
Alvopax 30,139912,47701
Alvopax 30,140001,48111
Alvopax 30,140002,48876
Alvopax 30,140003,49808
Alvopax 30,140004,50193
Alvopax 30,140005,51486
Alvopax 30,140006,52476
Alvopax 30,140007,53229
Alvopax 30,140008,54576
Alvopax 30,140009,55465
Alvopax 30,140010,57467
Alvopax 30,140011,58517
Alvopax 30,140012,58430
Alvopax 30,140101,58777
Alvopax 30,140102,58925
Alvopax 30,140103,59902
Alvopax 30,140104,60380
Alvopax 30,140105,60676
Alvopax 30,140106,61136
Alvopax 30,140107,60948
Alvopax 30,140108,62800
Alvopax 30,140109,65620
Alvopax 30,140110,66455
Alvopax 30,140111,66988
Alvopax 30,140112,67244
Alvopax 30,140201,67264
Alvopax 30,140202,67304
Alvopax 30,140203,67430
Alvopax 30,140204,67470
Alvopax 30,140205,67470
Alvopax 30,140206,67480
Alvopax 30,140207,67480
Alvopax 30,140208,69389
Alvopax 30,140209,71542
Alvopax 30,140210,72813
Alvopax 30,140211,74721
Alvopax 30,140212,76084
Alvopax 30,140301,77202
Alvopax 30,140302,77609
Alvopax 300,139606,100
Alvopax 300,139607,200
Alvopax 300,139608,340
Alvopax 300,139609,437
Alvopax 300,139610,628
Alvopax 300,139611,758
Alvopax 300,139612,1333
Alvopax 300,139701,1395
Alvopax 300,139702,1515
Alvopax 300,139703,1566
Alvopax 300,139704,1635
Alvopax 300,139705,1660
Alvopax 300,139706,1698
Alvopax 300,139708,1708
Alvopax 300,139709,1714
Alvopax 300,139710,1841
Alvopax 300,139711,2131
Alvopax 300,139712,2261
Alvopax 300,139801,2291
Alvopax 300,139802,2316
Alvopax 300,140101,2316
Alvopax 300,140102,2316
Alvopax 300,140103,2316
Alvopax 300,140104,2371
Alvopax 300,140105,2458
Alvopax 300,140106,2625
Alvopax 300,140107,3177
Alvopax 300,140108,3505
Alvopax 300,140109,4238
Alvopax 300,140110,4714
Alvopax 300,140111,5179
Alvopax 300,140112,5350
Alvopax 300,140201,5710
Alvopax 300,140202,6076
Alvopax 300,140203,6672
Alvopax 300,140204,6762
Alvopax 300,140205,7081
Alvopax 300,140206,7209
Alvopax 300,140207,7304
Alvopax 300,140208,8047
Alvopax 300,140209,8548
Alvopax 300,140210,8859
Alvopax 300,140211,9290
Alvopax 300,140212,9909
Alvopax 300,140301,10429
Alvopax 300,140302,10469
Alvopax Serum,139503,0
Alvopax Serum,139504,23
Alvopax Serum,139505,23
Alvopax Serum,139506,23
Alvopax Serum,139507,23
Alvopax Serum,139508,23
Alvopax Serum,139509,23
Alvopax Serum,139510,23
Alvopax Serum,139511,23
Alvopax Serum,139512,24
Alvopax Serum,139601,77
Alvopax Serum,139602,83
Alvopax Serum,139603,86
Alvopax Serum,139604,108
Alvopax Serum,139605,119
Alvopax Serum,139606,129
Alvopax Serum,139607,164
Alvopax Serum,139608,303
Alvopax Serum,139609,324
Alvopax Serum,139610,375
Alvopax Serum,139611,391
Alvopax Serum,139612,391
Alvopax Serum,139701,457
Alvopax Serum,139702,457
Alvopax Serum,139703,457
Alvopax Serum,139704,462
Alvopax Serum,139705,462
Alvopax Serum,139706,464
Alvopax Serum,139707,481
Alvopax Serum,139708,512
Alvopax Serum,139709,546
Alvopax Serum,139710,552
Alvopax Serum,139711,667
Alvopax Serum,139712,681
Alvopax Serum,139801,734
Alvopax Serum,139802,736
Alvopax Serum,139803,763
Alvopax Serum,139804,766
Alvopax Serum,139805,766
Alvopax Serum,139806,767
Alvopax Serum,139807,777
Alvopax Serum,139808,777
Alvopax Serum,139809,785
Alvopax Serum,139810,785
Alvopax Serum,139811,798
Alvopax Serum,139812,798
Alvopax Serum,139902,809
Alvopax Serum,139903,809
Alvopax Serum,139904,809
Alvopax Serum,139906,809
Alvopax Serum,139908,809
Alvopax Serum,139910,813
Alvopax Serum,139911,816
Alvopax Serum,140001,857
Alvopax Serum,140002,858
Alvopax Serum,140004,865
Alvopem 100,139503,23
Alvopem 100,139504,80
Alvopem 100,139505,166
Alvopem 100,139506,216
Alvopem 100,139507,300
Alvopem 100,139508,543
Alvopem 100,139509,761
Alvopem 100,139510,1074
Alvopem 100,139511,1464
Alvopem 100,139512,1739
Alvopem 100,139601,1822
Alvopem 100,139602,1950
Alvopem 100,139603,2243
Alvopem 100,139604,2571
Alvopem 100,139605,2943
Alvopem 100,139606,3643
Alvopem 100,139607,4049
Alvopem 100,139608,4453
Alvopem 100,139609,4847
Alvopem 100,139610,5300
Alvopem 100,139611,5753
Alvopem 100,139612,6381
Alvopem 100,139701,6705
Alvopem 100,139702,7095
Alvopem 100,139703,7707
Alvopem 100,139704,8446
Alvopem 100,139705,9690
Alvopem 100,139706,10444
Alvopem 100,139707,11387
Alvopem 100,139708,11898
Alvopem 100,139709,13155
Alvopem 100,139710,14304
Alvopem 100,139711,15356
Alvopem 100,139712,16447
Alvopem 100,139801,16772
Alvopem 100,139802,17203
Alvopem 100,139803,18173
Alvopem 100,139804,18734
Alvopem 100,139805,19374
Alvopem 100,139806,19972
Alvopem 100,139807,20557
Alvopem 100,139808,21414
Alvopem 100,139809,22013
Alvopem 100,139810,22908
Alvopem 100,139811,23932
Alvopem 100,139812,24599
Alvopem 100,139901,25533
Alvopem 100,139902,26886
Alvopem 100,139903,27919
Alvopem 100,139904,28888
Alvopem 100,139905,29766
Alvopem 100,139906,31366
Alvopem 100,139907,32109
Alvopem 100,139908,33055
Alvopem 100,139909,33746
Alvopem 100,139910,34596
Alvopem 100,139911,35614
Alvopem 100,139912,36224
Alvopem 100,140001,36754
Alvopem 100,140002,37577
Alvopem 100,140003,38796
Alvopem 100,140004,39956
Alvopem 100,140005,41166
Alvopem 100,140006,42476
Alvopem 100,140007,43495
Alvopem 100,140008,44272
Alvopem 100,140009,45196
Alvopem 100,140010,45992
Alvopem 100,140011,46956
Alvopem 100,140012,47678
Alvopem 100,140101,48734
Alvopem 100,140102,50154
Alvopem 100,140103,51869
Alvopem 100,140104,53630
Alvopem 100,140105,54432
Alvopem 100,140106,55622
Alvopem 100,140107,56615
Alvopem 100,140108,57738
Alvopem 100,140109,58664
Alvopem 100,140110,59738
Alvopem 100,140111,60674
Alvopem 100,140112,61788
Alvopem 100,140201,62508
Alvopem 100,140202,64236
Alvopem 100,140203,65516
Alvopem 100,140204,66364
Alvopem 100,140205,67413
Alvopem 100,140206,68668
Alvopem 100,140207,69906
Alvopem 100,140208,70818
Alvopem 100,140209,71667
Alvopem 100,140210,72630
Alvopem 100,140211,74291
Alvopem 100,140212,75491
Alvopem 100,140301,76284
Alvopem 100,140302,77038
Alvopem 500,139503,18
Alvopem 500,139504,100
Alvopem 500,139505,120
Alvopem 500,139506,153
Alvopem 500,139507,217
Alvopem 500,139508,328
Alvopem 500,139509,541
Alvopem 500,139510,777
Alvopem 500,139511,999
Alvopem 500,139512,1280
Alvopem 500,139601,1364
Alvopem 500,139602,1506
Alvopem 500,139603,1676
Alvopem 500,139604,1892
Alvopem 500,139605,2157
Alvopem 500,139606,2605
Alvopem 500,139607,2713
Alvopem 500,139608,2992
Alvopem 500,139609,3158
Alvopem 500,139610,3435
Alvopem 500,139611,3651
Alvopem 500,139612,4157
Alvopem 500,139701,4360
Alvopem 500,139702,4546
Alvopem 500,139703,4985
Alvopem 500,139704,5457
Alvopem 500,139705,6201
Alvopem 500,139706,6642
Alvopem 500,139707,7207
Alvopem 500,139708,7604
Alvopem 500,139709,8532
Alvopem 500,139710,9186
Alvopem 500,139711,9864
Alvopem 500,139712,10527
Alvopem 500,139801,10862
Alvopem 500,139802,11140
Alvopem 500,139803,11851
Alvopem 500,139804,12337
Alvopem 500,139805,12674
Alvopem 500,139806,13185
Alvopem 500,139807,13475
Alvopem 500,139808,14033
Alvopem 500,139809,14498
Alvopem 500,139810,15569
Alvopem 500,139811,16076
Alvopem 500,139812,16612
Alvopem 500,139901,17299
Alvopem 500,139902,18020
Alvopem 500,139903,18712
Alvopem 500,139904,19372
Alvopem 500,139905,19949
Alvopem 500,139906,20911
Alvopem 500,139907,21707
Alvopem 500,139908,22374
Alvopem 500,139909,22946
Alvopem 500,139910,23424
Alvopem 500,139911,23907
Alvopem 500,139912,24446
Alvopem 500,140001,24692
Alvopem 500,140002,25266
Alvopem 500,140003,26065
Alvopem 500,140004,26786
Alvopem 500,140005,27520
Alvopem 500,140006,28546
Alvopem 500,140007,29375
Alvopem 500,140008,29932
Alvopem 500,140009,30550
Alvopem 500,140010,31178
Alvopem 500,140011,31809
Alvopem 500,140012,32230
Alvopem 500,140101,32709
Alvopem 500,140102,33589
Alvopem 500,140103,34664
Alvopem 500,140104,35518
Alvopem 500,140105,36332
Alvopem 500,140106,36702
Alvopem 500,140107,37650
Alvopem 500,140108,38297
Alvopem 500,140109,39197
Alvopem 500,140110,40021
Alvopem 500,140111,40837
Alvopem 500,140112,41354
Alvopem 500,140201,41881
Alvopem 500,140202,42726
Alvopem 500,140203,44016
Alvopem 500,140204,44555
Alvopem 500,140205,45249
Alvopem 500,140206,45989
Alvopem 500,140207,46590
Alvopem 500,140208,47471
Alvopem 500,140209,48057
Alvopem 500,140210,48736
Alvopem 500,140211,49767
Alvopem 500,140212,50663
Alvopem 500,140301,51273
Alvopem 500,140302,51695
Alvoter Serum,139609,12
Alvoter Serum,139610,132
Alvoter Serum,139611,189
Alvoter Serum,139612,189
Alvoter Serum,139701,209
Alvoter Serum,139702,215
Alvoter Serum,139703,295
Alvoter Serum,139704,345
Alvoter Serum,139705,379
Alvoter Serum,139706,452
Alvoter Serum,139707,465
Alvoter Serum,139708,614
Alvoter Serum,139709,1037
Alvoter Serum,139710,1047
Alvoter Serum,139711,1062
Alvoter Serum,139712,1062
Alvoter Serum,139801,1137
Alvoter Serum,139802,1160
Alvoter Serum,139803,1164
Alvoter Serum,139804,1174
Alvoter Serum,139805,1174
Alvoter Serum,139806,1176
Alvoter Serum,139807,1177
Alvoter Serum,139808,1237
Alvoter Serum,139809,1237
Alvoter Serum,139810,1237
Alvoter Serum,139811,1237
Alvoter Serum,139812,1237
Alvoter Serum,139901,1237
Alvoter Serum,139902,1237
