product,date,sales,dept,year,type,model
Amitzo 140,140307,426.146457,???????? ???????,1403,forecast,ETS
Amitzo 140,140308,409.7317073,???????? ???????,1403,forecast,ETS
Amitzo 140,140309,391.5065892,???????? ???????,1403,forecast,ETS
Amitzo 140,140310,444.4602515,???????? ???????,1403,forecast,ETS
Amitzo 140,140311,643.0830775,???????? ???????,1403,forecast,ETS
Amitzo 140,140312,464.8233572,???????? ???????,1403,forecast,ETS
Amitzo 140,140401,554.6498069,???????? ???????,1404,forecast,ETS
Amitzo 140,140402,570.506883,???????? ???????,1404,forecast,ETS
Amitzo 140,140403,533.8567563,???????? ???????,1404,forecast,ETS
Amitzo 20,140301,-0.001247085,???????? ???????,1403,forecast,ARIMA
Amitzo 20,140302,-0.001247085,???????? ???????,1403,forecast,ARIMA
Amitzo 20,140303,-0.001247085,???????? ???????,1403,forecast,ARIMA
Amitzo 20,140304,-0.001247085,???????? ???????,1403,forecast,ARIMA
Amitzo 20,140305,-0.001247085,???????? ???????,1403,forecast,ARIMA
Amitzo 20,140306,-0.001247085,???????? ???????,1403,forecast,ARIMA
Amitzo 20,140307,-0.001247085,???????? ???????,1403,forecast,ARIMA
Amitzo 20,140308,-0.001247085,???????? ???????,1403,forecast,ARIMA
Amitzo 20,140309,-0.001247085,???????? ???????,1403,forecast,ARIMA
Amitzo 20,140310,-0.001247085,???????? ???????,1403,forecast,ARIMA
Amitzo 20,140311,-0.001247085,???????? ???????,1403,forecast,ARIMA
Amitzo 20,140312,-0.001247085,???????? ???????,1403,forecast,ARIMA
Amitzo 20,140401,-0.001247085,???????? ???????,1404,forecast,ARIMA
Amitzo 20,140402,-0.001247085,???????? ???????,1404,forecast,ARIMA
Amitzo 20,140403,-0.001247085,???????? ???????,1404,forecast,ARIMA
Amitzo 250,140301,147.0244943,???????? ???????,1403,forecast,ETS
Amitzo 250,140302,215.5567387,???????? ???????,1403,forecast,ETS
Amitzo 250,140303,142.6338534,???????? ???????,1403,forecast,ETS
Amitzo 250,140304,176.6067699,???????? ???????,1403,forecast,ETS
Amitzo 250,140305,138.2121565,???????? ???????,1403,forecast,ETS
Amitzo 250,140306,192.9632984,???????? ???????,1403,forecast,ETS
Amitzo 250,140307,139.4933092,???????? ???????,1403,forecast,ETS
Amitzo 250,140308,95.95414938,???????? ???????,1403,forecast,ETS
Amitzo 250,140309,58.95438873,???????? ???????,1403,forecast,ETS
Amitzo 250,140310,149.8262901,???????? ???????,1403,forecast,ETS
Amitzo 250,140311,215.7480938,???????? ???????,1403,forecast,ETS
Amitzo 250,140312,106.202235,???????? ???????,1403,forecast,ETS
Amitzo 250,140401,145.6321727,???????? ???????,1404,forecast,ETS
Amitzo 250,140402,214.164417,???????? ???????,1404,forecast,ETS
Amitzo 250,140403,141.2415318,???????? ???????,1404,forecast,ETS
Amitzo 5,140301,0,???????? ???????,1403,forecast,ARIMA
Amitzo 5,140302,0,???????? ???????,1403,forecast,ARIMA
Amitzo 5,140303,0,???????? ???????,1403,forecast,ARIMA
Amitzo 5,140304,0,???????? ???????,1403,forecast,ARIMA
Amitzo 5,140305,0,???????? ???????,1403,forecast,ARIMA
Amitzo 5,140306,0,???????? ???????,1403,forecast,ARIMA
Amitzo 5,140307,0,???????? ???????,1403,forecast,ARIMA
Amitzo 5,140308,0,???????? ???????,1403,forecast,ARIMA
Amitzo 5,140309,0,???????? ???????,1403,forecast,ARIMA
Amitzo 5,140310,0,???????? ???????,1403,forecast,ARIMA
Amitzo 5,140311,0,???????? ???????,1403,forecast,ARIMA
Amitzo 5,140312,0,???????? ???????,1403,forecast,ARIMA
Amitzo 5,140401,0,???????? ???????,1404,forecast,ARIMA
Amitzo 5,140402,0,???????? ???????,1404,forecast,ARIMA
Amitzo 5,140403,0,???????? ???????,1404,forecast,ARIMA
Angipars,139912,1040.335345,?????? ????????,1399,forecast,ARIMA
Angipars,140001,1040.335345,?????? ????????,1400,forecast,ARIMA
Angipars,140002,1040.335345,?????? ????????,1400,forecast,ARIMA
Angipars,140003,1040.335345,?????? ????????,1400,forecast,ARIMA
Angipars,140004,1040.335345,?????? ????????,1400,forecast,ARIMA
Angipars,140005,1040.335345,?????? ????????,1400,forecast,ARIMA
Angipars,140006,1040.335345,?????? ????????,1400,forecast,ARIMA
Angipars,140007,1040.335345,?????? ????????,1400,forecast,ARIMA
Angipars,140008,1040.335345,?????? ????????,1400,forecast,ARIMA
Angipars,140009,1040.335345,?????? ????????,1400,forecast,ARIMA
Angipars,140010,1040.335345,?????? ????????,1400,forecast,ARIMA
Angipars,140011,1040.335345,?????? ????????,1400,forecast,ARIMA
Angipars,140012,1040.335345,?????? ????????,1400,forecast,ARIMA
Angipars,140101,1040.335345,?????? ????????,1401,forecast,ARIMA
Angipars,140102,1040.335345,?????? ????????,1401,forecast,ARIMA
Arnoxa,140301,-393.2512305,?????? ??? ????? ? ?????,1403,forecast,ETS
Arnoxa,140302,-574.85926,?????? ??? ????? ? ?????,1403,forecast,ETS
Arnoxa,140303,-874.7055073,?????? ??? ????? ? ?????,1403,forecast,ETS
Arnoxa,140304,-702.4773668,?????? ??? ????? ? ?????,1403,forecast,ETS
Arnoxa,140305,-967.2749626,?????? ??? ????? ? ?????,1403,forecast,ETS
Arnoxa,140306,-207.9090809,?????? ??? ????? ? ?????,1403,forecast,ETS
Arnoxa,140307,811.9729054,?????? ??? ????? ? ?????,1403,forecast,ETS
Arnoxa,140308,111.6918258,?????? ??? ????? ? ?????,1403,forecast,ETS
Arnoxa,140309,-318.3621965,?????? ??? ????? ? ?????,1403,forecast,ETS
Arnoxa,140310,-94.86335907,?????? ??? ????? ? ?????,1403,forecast,ETS
Arnoxa,140311,-269.9357863,?????? ??? ????? ? ?????,1403,forecast,ETS
Arnoxa,140312,-357.124853,?????? ??? ????? ? ?????,1403,forecast,ETS
Arnoxa,140401,-366.911766,?????? ??? ????? ? ?????,1404,forecast,ETS
Arnoxa,140402,-548.5197955,?????? ??? ????? ? ?????,1404,forecast,ETS
Arnoxa,140403,-848.3660428,?????? ??? ????? ? ?????,1404,forecast,ETS
Arylia,140301,11309.74144,??? ????? ? ???? ???????,1403,forecast,ETS
Arylia,140302,11446.99414,??? ????? ? ???? ???????,1403,forecast,ETS
Arylia,140303,12617.63028,??? ????? ? ???? ???????,1403,forecast,ETS
Arylia,140304,14019.59017,??? ????? ? ???? ???????,1403,forecast,ETS
Arylia,140305,13262.7281,??? ????? ? ???? ???????,1403,forecast,ETS
Arylia,140306,11548.95736,??? ????? ? ???? ???????,1403,forecast,ETS
Arylia,140307,11144.72211,??? ????? ? ???? ???????,1403,forecast,ETS
Arylia,140308,11933.73827,??? ????? ? ???? ???????,1403,forecast,ETS
Arylia,140309,13096.31627,??? ????? ? ???? ???????,1403,forecast,ETS
Arylia,140310,13129.59373,??? ????? ? ???? ???????,1403,forecast,ETS
Arylia,140311,13967.81358,??? ????? ? ???? ???????,1403,forecast,ETS
Arylia,140312,16367.29458,??? ????? ? ???? ???????,1403,forecast,ETS
Arylia,140401,16226.54758,??? ????? ? ???? ???????,1404,forecast,ETS
Arylia,140402,16363.80028,??? ????? ? ???? ???????,1404,forecast,ETS
Arylia,140403,17534.43641,??? ????? ? ???? ???????,1404,forecast,ETS
Aryoseven 1,140301,1022.864906,???????? ?????,1403,forecast,ARIMA
Aryoseven 1,140302,1022.864906,???????? ?????,1403,forecast,ARIMA
Aryoseven 1,140303,1022.864906,???????? ?????,1403,forecast,ARIMA
Aryoseven 1,140304,1022.864906,???????? ?????,1403,forecast,ARIMA
Aryoseven 1,140305,1022.864906,???????? ?????,1403,forecast,ARIMA
Aryoseven 1,140306,1022.864906,???????? ?????,1403,forecast,ARIMA
Aryoseven 1,140307,1022.864906,???????? ?????,1403,forecast,ARIMA
Aryoseven 1,140308,1022.864906,???????? ?????,1403,forecast,ARIMA
Aryoseven 1,140309,1022.864906,???????? ?????,1403,forecast,ARIMA
Aryoseven 1,140310,1022.864906,???????? ?????,1403,forecast,ARIMA
Aryoseven 1,140311,1022.864906,???????? ?????,1403,forecast,ARIMA
Aryoseven 1,140312,1022.864906,???????? ?????,1403,forecast,ARIMA
Aryoseven 1,140401,1022.864906,???????? ?????,1404,forecast,ARIMA
Aryoseven 1,140402,1022.864906,???????? ?????,1404,forecast,ARIMA
Aryoseven 1,140403,1022.864906,???????? ?????,1404,forecast,ARIMA
Aryoseven 1.2,140301,3446.687635,???????? ?????,1403,forecast,ARIMA
Aryoseven 1.2,140302,4165.480397,???????? ?????,1403,forecast,ARIMA
Aryoseven 1.2,140303,4984.553284,???????? ?????,1403,forecast,ARIMA
Aryoseven 1.2,140304,4587.225886,???????? ?????,1403,forecast,ARIMA
Aryoseven 1.2,140305,3666.924599,???????? ?????,1403,forecast,ARIMA
Aryoseven 1.2,140306,3379.834219,???????? ?????,1403,forecast,ARIMA
Aryoseven 1.2,140307,3507.140193,???????? ?????,1403,forecast,ARIMA
Aryoseven 1.2,140308,3612.161694,???????? ?????,1403,forecast,ARIMA
Aryoseven 1.2,140309,2861.364637,???????? ?????,1403,forecast,ARIMA
Aryoseven 1.2,140310,4117.592489,???????? ?????,1403,forecast,ARIMA
Aryoseven 1.2,140311,4584.618129,???????? ?????,1403,forecast,ARIMA
Aryoseven 1.2,140312,4047.41842,???????? ?????,1403,forecast,ARIMA
Aryoseven 1.2,140401,3652.152279,???????? ?????,1404,forecast,ARIMA
Aryoseven 1.2,140402,3822.555654,???????? ?????,1404,forecast,ARIMA
Aryoseven 1.2,140403,4016.732324,???????? ?????,1404,forecast,ARIMA
Aryoseven 4.8,140301,781.058677,???????? ?????,1403,forecast,ARIMA
Aryoseven 4.8,140302,853.1831068,???????? ?????,1403,forecast,ARIMA
Aryoseven 4.8,140303,863.7227615,???????? ?????,1403,forecast,ARIMA
Aryoseven 4.8,140304,849.5308968,???????? ?????,1403,forecast,ARIMA
Aryoseven 4.8,140305,842.9843626,???????? ?????,1403,forecast,ARIMA
Aryoseven 4.8,140306,844.505298,???????? ?????,1403,forecast,ARIMA
Aryoseven 4.8,140307,846.4978389,???????? ?????,1403,forecast,ARIMA
Aryoseven 4.8,140308,846.7018615,???????? ?????,1403,forecast,ARIMA
Aryoseven 4.8,140309,846.2850138,???????? ?????,1403,forecast,ARIMA
Aryoseven 4.8,140310,846.1178815,???????? ?????,1403,forecast,ARIMA
Aryoseven 4.8,140311,846.1697063,???????? ?????,1403,forecast,ARIMA
Aryoseven 4.8,140312,846.2242703,???????? ?????,1403,forecast,ARIMA
Aryoseven 4.8,140401,846.2274324,???????? ?????,1404,forecast,ARIMA
Aryoseven 4.8,140402,846.2153279,???????? ?????,1404,forecast,ARIMA
Aryoseven 4.8,140403,846.2111331,???????? ?????,1404,forecast,ARIMA
Aryotrust 150,140301,4726.008128,???????? ????????,1403,forecast,ARIMA
Aryotrust 150,140302,5316.689724,???????? ????????,1403,forecast,ARIMA
Aryotrust 150,140303,5774.993879,???????? ????????,1403,forecast,ARIMA
Aryotrust 150,140304,6059.515121,???????? ????????,1403,forecast,ARIMA
Aryotrust 150,140305,5909.915599,???????? ????????,1403,forecast,ARIMA
Aryotrust 150,140306,6288.725715,???????? ????????,1403,forecast,ARIMA
Aryotrust 150,140307,6661.009239,???????? ????????,1403,forecast,ARIMA
Aryotrust 150,140308,6373.957568,???????? ????????,1403,forecast,ARIMA
Aryotrust 150,140309,6458.129447,???????? ????????,1403,forecast,ARIMA
Aryotrust 150,140310,6582.854243,???????? ????????,1403,forecast,ARIMA
Aryotrust 150,140311,6582.411705,???????? ????????,1403,forecast,ARIMA
Aryotrust 150,140312,5942.168776,???????? ????????,1403,forecast,ARIMA
Aryotrust 150,140401,4948.722698,???????? ????????,1404,forecast,ARIMA
Aryotrust 150,140402,5715.066637,???????? ????????,1404,forecast,ARIMA
Aryotrust 150,140403,6019.166739,???????? ????????,1404,forecast,ARIMA
Aryotrust 440,140301,6421.318644,???????? ????????,1403,forecast,ETS
Aryotrust 440,140302,7563.822169,???????? ????????,1403,forecast,ETS
Aryotrust 440,140303,7875.474355,???????? ????????,1403,forecast,ETS
Aryotrust 440,140304,7798.863217,???????? ????????,1403,forecast,ETS
Aryotrust 440,140305,8544.588779,???????? ????????,1403,forecast,ETS
Aryotrust 440,140306,8633.279999,???????? ????????,1403,forecast,ETS
Aryotrust 440,140307,8693.683085,???????? ????????,1403,forecast,ETS
Aryotrust 440,140308,8844.536169,???????? ????????,1403,forecast,ETS
Aryotrust 440,140309,8823.640274,???????? ????????,1403,forecast,ETS
Aryotrust 440,140310,9118.945031,???????? ????????,1403,forecast,ETS
Aryotrust 440,140311,8904.39032,???????? ????????,1403,forecast,ETS
Aryotrust 440,140312,8696.497873,???????? ????????,1403,forecast,ETS
Aryotrust 440,140401,7199.899164,???????? ????????,1404,forecast,ETS
Aryotrust 440,140402,8342.402689,???????? ????????,1404,forecast,ETS
Aryotrust 440,140403,8654.054876,???????? ????????,1404,forecast,ETS
Avamet 1000-2.5,140301,3254.960777,?????? ????????,1403,forecast,ETS
Avamet 1000-2.5,140302,6823.404011,?????? ????????,1403,forecast,ETS
Avamet 1000-2.5,140303,5662.89988,?????? ????????,1403,forecast,ETS
Avamet 1000-2.5,140304,4314.335689,?????? ????????,1403,forecast,ETS
Avamet 1000-2.5,140305,4459.846859,?????? ????????,1403,forecast,ETS
Avamet 1000-2.5,140306,5109.207283,?????? ????????,1403,forecast,ETS
Avamet 1000-2.5,140307,5292.648085,?????? ????????,1403,forecast,ETS
Avamet 1000-2.5,140308,5980.261895,?????? ????????,1403,forecast,ETS
Avamet 1000-2.5,140309,6466.564458,?????? ????????,1403,forecast,ETS
Avamet 1000-2.5,140310,6020.090439,?????? ????????,1403,forecast,ETS
Avamet 1000-2.5,140311,7403.809481,?????? ????????,1403,forecast,ETS
Avamet 1000-2.5,140312,5226.18682,?????? ????????,1403,forecast,ETS
Avamet 1000-2.5,140401,4647.546406,?????? ????????,1404,forecast,ETS
Avamet 1000-2.5,140402,8215.98964,?????? ????????,1404,forecast,ETS
Avamet 1000-2.5,140403,7055.485509,?????? ????????,1404,forecast,ETS
Avamet 500-2.5,140301,5682.73856,?????? ????????,1403,forecast,ETS
Avamet 500-2.5,140302,8062.453541,?????? ????????,1403,forecast,ETS
Avamet 500-2.5,140303,7189.44414,?????? ????????,1403,forecast,ETS
Avamet 500-2.5,140304,6770.152296,?????? ????????,1403,forecast,ETS
Avamet 500-2.5,140305,8006.850163,?????? ????????,1403,forecast,ETS
Avamet 500-2.5,140306,6235.131416,?????? ????????,1403,forecast,ETS
Avamet 500-2.5,140307,7063.989542,?????? ????????,1403,forecast,ETS
Avamet 500-2.5,140308,7093.946889,?????? ????????,1403,forecast,ETS
Avamet 500-2.5,140309,8782.620734,?????? ????????,1403,forecast,ETS
Avamet 500-2.5,140310,8178.684993,?????? ????????,1403,forecast,ETS
Avamet 500-2.5,140311,8119.629633,?????? ????????,1403,forecast,ETS
Avamet 500-2.5,140312,7675.758015,?????? ????????,1403,forecast,ETS
Avamet 500-2.5,140401,7538.489252,?????? ????????,1404,forecast,ETS
Avamet 500-2.5,140402,9918.204233,?????? ????????,1404,forecast,ETS
Avamet 500-2.5,140403,9045.194832,?????? ????????,1404,forecast,ETS
Avano 5-10,140301,6874.952781,?????? ????????,1403,forecast,ETS
Avano 5-10,140302,18415.59991,?????? ????????,1403,forecast,ETS
Avano 5-10,140303,13343.12721,?????? ????????,1403,forecast,ETS
Avano 5-10,140304,10589.69993,?????? ????????,1403,forecast,ETS
Avano 5-10,140305,9211.129592,?????? ????????,1403,forecast,ETS
Avano 5-10,140306,12838.30987,?????? ????????,1403,forecast,ETS
Avano 5-10,140307,14113.41192,?????? ????????,1403,forecast,ETS
Avano 5-10,140308,16390.56874,?????? ????????,1403,forecast,ETS
Avano 5-10,140309,16221.31575,?????? ????????,1403,forecast,ETS
Avano 5-10,140310,17380.36452,?????? ????????,1403,forecast,ETS
Avano 5-10,140311,18024.45133,?????? ????????,1403,forecast,ETS
Avano 5-10,140312,13318.58423,?????? ????????,1403,forecast,ETS
Avano 5-10,140401,12003.86029,?????? ????????,1404,forecast,ETS
Avano 5-10,140402,23544.50742,?????? ????????,1404,forecast,ETS
Avano 5-10,140403,18472.03472,?????? ????????,1404,forecast,ETS
Avano 5-25,140301,2699.38093,?????? ????????,1403,forecast,ETS
Avano 5-25,140302,8723.404746,?????? ????????,1403,forecast,ETS
Avano 5-25,140303,9130.572042,?????? ????????,1403,forecast,ETS
Avano 5-25,140304,4794.599147,?????? ????????,1403,forecast,ETS
Avano 5-25,140305,5577.521814,?????? ????????,1403,forecast,ETS
Avano 5-25,140306,6102.843561,?????? ????????,1403,forecast,ETS
Avano 5-25,140307,7440.30246,?????? ????????,1403,forecast,ETS
Avano 5-25,140308,10243.74745,?????? ????????,1403,forecast,ETS
Avano 5-25,140309,8316.929366,?????? ????????,1403,forecast,ETS
Avano 5-25,140310,8449.268259,?????? ????????,1403,forecast,ETS
Avano 5-25,140311,7174.692889,?????? ????????,1403,forecast,ETS
Avano 5-25,140312,9110.173823,?????? ????????,1403,forecast,ETS
Avano 5-25,140401,5223.243056,?????? ????????,1404,forecast,ETS
Avano 5-25,140402,11247.26687,?????? ????????,1404,forecast,ETS
Avano 5-25,140403,11654.43417,?????? ????????,1404,forecast,ETS
Avanomet 10-5-1000,140301,7189.119864,?????? ????????,1403,forecast,ETS
Avanomet 10-5-1000,140302,13437.80712,?????? ????????,1403,forecast,ETS
Avanomet 10-5-1000,140303,9807.518167,?????? ????????,1403,forecast,ETS
Avanomet 10-5-1000,140304,8946.607308,?????? ????????,1403,forecast,ETS
Avanomet 10-5-1000,140305,9010.467395,?????? ????????,1403,forecast,ETS
Avanomet 10-5-1000,140306,9402.669246,?????? ????????,1403,forecast,ETS
Avanomet 10-5-1000,140307,11547.20127,?????? ????????,1403,forecast,ETS
Avanomet 10-5-1000,140308,15404.8751,?????? ????????,1403,forecast,ETS
Avanomet 10-5-1000,140309,13552.76933,?????? ????????,1403,forecast,ETS
Avanomet 10-5-1000,140310,12390.26181,?????? ????????,1403,forecast,ETS
Avanomet 10-5-1000,140311,15089.42999,?????? ????????,1403,forecast,ETS
Avanomet 10-5-1000,140312,12715.44221,?????? ????????,1403,forecast,ETS
Avanomet 10-5-1000,140401,11065.2429,?????? ????????,1404,forecast,ETS
Avanomet 10-5-1000,140402,17313.93016,?????? ????????,1404,forecast,ETS
Avanomet 10-5-1000,140403,13683.64121,?????? ????????,1404,forecast,ETS
Avanomet 12.5-2.5-1000,140301,2276.38816,?????? ????????,1403,forecast,ETS
Avanomet 12.5-2.5-1000,140302,3623.20471,?????? ????????,1403,forecast,ETS
Avanomet 12.5-2.5-1000,140303,3294.352054,?????? ????????,1403,forecast,ETS
Avanomet 12.5-2.5-1000,140304,2917.691844,?????? ????????,1403,forecast,ETS
Avanomet 12.5-2.5-1000,140305,2743.640061,?????? ????????,1403,forecast,ETS
Avanomet 12.5-2.5-1000,140306,3172.465999,?????? ????????,1403,forecast,ETS
Avanomet 12.5-2.5-1000,140307,3327.620829,?????? ????????,1403,forecast,ETS
Avanomet 12.5-2.5-1000,140308,5458.756971,?????? ????????,1403,forecast,ETS
Avanomet 12.5-2.5-1000,140309,4471.352976,?????? ????????,1403,forecast,ETS
Avanomet 12.5-2.5-1000,140310,4127.488528,?????? ????????,1403,forecast,ETS
Avanomet 12.5-2.5-1000,140311,4409.316733,?????? ????????,1403,forecast,ETS
Avanomet 12.5-2.5-1000,140312,3883.248152,?????? ????????,1403,forecast,ETS
Avanomet 12.5-2.5-1000,140401,3307.366432,?????? ????????,1404,forecast,ETS
Avanomet 12.5-2.5-1000,140402,4654.182982,?????? ????????,1404,forecast,ETS
Avanomet 12.5-2.5-1000,140403,4325.330327,?????? ????????,1404,forecast,ETS
Avanomet 25-5-1000,140301,6109.042381,?????? ????????,1403,forecast,ETS
Avanomet 25-5-1000,140302,7972.809449,?????? ????????,1403,forecast,ETS
Avanomet 25-5-1000,140303,7320.61398,?????? ????????,1403,forecast,ETS
Avanomet 25-5-1000,140304,7474.405393,?????? ????????,1403,forecast,ETS
Avanomet 25-5-1000,140305,8177.221001,?????? ????????,1403,forecast,ETS
Avanomet 25-5-1000,140306,8421.248024,?????? ????????,1403,forecast,ETS
Avanomet 25-5-1000,140307,9402.484023,?????? ????????,1403,forecast,ETS
Avanomet 25-5-1000,140308,11573.89371,?????? ????????,1403,forecast,ETS
Avanomet 25-5-1000,140309,9644.86191,?????? ????????,1403,forecast,ETS
Avanomet 25-5-1000,140310,10435.77388,?????? ????????,1403,forecast,ETS
Avanomet 25-5-1000,140311,9486.919715,?????? ????????,1403,forecast,ETS
Avanomet 25-5-1000,140312,9811.727798,?????? ????????,1403,forecast,ETS
Avanomet 25-5-1000,140401,9642.947006,?????? ????????,1404,forecast,ETS
Avanomet 25-5-1000,140402,11506.71407,?????? ????????,1404,forecast,ETS
Avanomet 25-5-1000,140403,10854.51861,?????? ????????,1404,forecast,ETS
Avanomet 5-2.5-1000,140301,2184.711112,?????? ????????,1403,forecast,ETS
Avanomet 5-2.5-1000,140302,3274.308541,?????? ????????,1403,forecast,ETS
Avanomet 5-2.5-1000,140303,3101.238665,?????? ????????,1403,forecast,ETS
Avanomet 5-2.5-1000,140304,2864.14709,?????? ????????,1403,forecast,ETS
Avanomet 5-2.5-1000,140305,2873.005882,?????? ????????,1403,forecast,ETS
Avanomet 5-2.5-1000,140306,3251.807516,?????? ????????,1403,forecast,ETS
Avanomet 5-2.5-1000,140307,3191.753308,?????? ????????,1403,forecast,ETS
Avanomet 5-2.5-1000,140308,3736.935193,?????? ????????,1403,forecast,ETS
Avanomet 5-2.5-1000,140309,3481.376506,?????? ????????,1403,forecast,ETS
Avanomet 5-2.5-1000,140310,4076.20817,?????? ????????,1403,forecast,ETS
